uuid,Void/Retire,Fully specified name:en,Short name:en,Description:en,Data class,Data type,Answers,Members,Mappings|SAME-AS|PIH|Number,Mappings|SAME-AS|CIEL,Mappings|NARROWER-THAN|CIEL,Mappings|BROADER-THAN|CIEL,Mappings|SAME-AS|AMPATH,Mappings|NARROWER-THAN|AMPATH,Mappings|SAME-AS|ICD-10-WHO,Mappings|NARROWER-THAN|ICD-10-WHO,Mappings|BROADER-THAN|ICD-10-WHO,Mappings|SAME-AS|ICD-11-WHO,Mappings|NARROWER-THAN|ICD-11-WHO,Mappings|SAME-AS|LOINC,Mappings|NARROWER-THAN|LOINC,Mappings|BROADER-THAN|LOINC,Mappings|SAME-AS|org.openmrs.module.emrapi,Mappings|SAME-AS|RxNORM,Mappings|SAME-AS|SNOMED CT,Absolute high,Critical high,Normal high,Absolute low,Critical low,Normal low,Units,Display precision,Allow decimals,Complex data handler
53b65b6b-2f57-4955-997c-f7fe8b2e17f8,,Education on Essentials of ART,,,Misc,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
fbc970ba-044c-4d48-8114-0d6538560987,,"Available  Treatment/  Prophylaxis CPT, IPT,FPT",,,Misc,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
088303a1-8e4d-436e-b919-e3813f400221,,Progression of Disease,,,Misc,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
379e9981-09db-495e-8809-ed3f5ecea7ae,,Positive Living,,,Misc,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00c38fb5-f6d3-4ecd-933d-84b8e7a2bc8b,,"Prevention: Abstinence, Safer Sex, Condoms",,,Misc,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
861a38bc-69cf-48f5-86a5-220d9c92c557,,Basic HIV & TB Transmission Education,,,Misc,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
bbcdc4d4-8e9e-41ab-b197-2b5d97c1a7e0,,Issues Addressed,,,Question,Coded,"Available  Treatment/  Prophylaxis CPT, IPT,FPT;Basic HIV & TB Transmission Education;Education on Essentials of ART;Explain Dose, When to Take;Positive Living;Prevention: Abstinence, Safer Sex, Condoms;Progression of Disease;What Side Effects & How to Manage;What to Do If One Forgets Dose;Why Complete Adherence Needed",,,,,,,,,,,,,,,,,,,,,,,,,,,,
1532AAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,,Respondent age,,,Finding,Numeric,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,
cc786035-c6cf-49ac-b4fb-c849ea07eb33,,To be enrolled as transferred in Pre-ART client,,,Misc,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cf055224-fe93-432b-8934-5a11a98ce999,,To be enrolled as new Pre-ART,,,Misc,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30458643-b575-4a93-98e8-06a1011633ca,,To be enrolled in ART,,,Misc,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2cb28f68-0277-48d7-8b38-8e6cf38a30a9,,Reason for referral,,,Question,Coded,To be enrolled as new Pre-ART;To be enrolled as transferred in Pre-ART client;To be enrolled in ART,,,,,,,,,,,,,,,,,,,,,,,,,,,,
649003a9-cced-46c7-8cbc-5da1edc06c66,,Private Clinic,,,Misc,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
96501b46-c65f-4df5-a332-7307278a5e6e,,NGO/FBO Hospital,,,Misc,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
477bc08a-f55a-4f60-8d6e-b922a5c9c8b1,,Private Hospital,,,Misc,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
049b9dec-5b8a-4d7b-a99b-d8a7a798efa2,,Public Hospital,,,Misc,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
89342bd3-c71b-4dce-aa2b-014de7e7ad4b,,Health Center,,,Misc,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
166576AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,,Non-governmental organization facility,,,Misc,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
166664AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,,Screening result,,,Finding,Coded,Inconclusive;Negative;Positive;Unknown,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4a42845a-31ab-427f-b83e-45b4ccbb35cb,,Referrals for management or diagnosis related to cervical cancer,,Referral for diagnostic or management services for cervical cancer,Question,Coded,Colposcopy;Cryosurgery of lesion of cervix;Loop electrosurgical excision procedure of cervix;Other non-coded;Papanicolaou smear;Thermocauterization of cervix,,,,,,,,,,,,,,,,,,,,,,,,,,,,
69f412ef-ee46-48f4-8194-b81b83f861bd,,Noncommunicable diseases,,"A group of conditions that are not mainly caused by an acute infection, result in long-term health consequences and often create a need for long-term treatment and care. These conditions include cancers, cardiovascular disease, diabetes and chronic lung illnesses.",Diagnosis,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
32d88ed9-b780-439e-bb57-52ec6f93ed44,,Screening for malignant neoplasm of breast,,Breast cancer screening,Procedure,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2e9380e8-7b9f-47ce-aa96-4141897c30de,,Referrals for other services (Cervical Cancer Screening),,Referrals from the cervical cancer screening services,Question,Coded,Diagnostic testing and counseling for HIV;Family planning services;Noncommunicable diseases;Referral for antiretroviral therapy;Screening for malignant neoplasm of breast,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2bc8403e-7984-483d-a8b0-436e467cf465,,Cervical management postponed due to client-related reason,,"The reason cervical cancer management was postponed is due to a client related reason.  (Menstruating, Pregnant etc)",Finding,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
120240AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,,Complications,,"A definite pathologic process with a characteristic set of signs and symptoms. It may affect the whole body or any of its parts, and its etiology, pathology, and prognosis may be known or unknown.",Diagnosis,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cbb5586b-8f89-4312-a8b8-0199ed7de612,,single-visit approach,,"women are tested through visual inspection of the cervix with acetic acid wash (VIA) and, if they test positive, receive immediate treatment of the precancerous lesion with cryotherapy.",Procedure,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2381a415-f4b4-42d1-833f-9b72963c04b0,,other reason cervical pre-cancer treatment was postponed,,Client screening positive for cervical cancer had treatment postponed in a program using a screening and treatment strategy,Finding,Text,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
f1c4d558-7dea-47ec-926b-af49113ebfd3,,Treatment complications of cervical cancer,,Complications as a result of management of precancerous lesions of the cervix,Diagnosis,Text,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
47e0087b-e29b-4e32-bfb3-72ca576dfbb1,,Visual Inspection of the Cervix with Acetic Acid (VIA) done,,Was visual Inspection of the Cervix with Acetic Acid (VIA) done,Question,Coded,No;Unknown;Yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,
08fc4a20-7fbe-48f5-acfa-7fa6502b8bcd,,Knowledge level about cancer management,,Knowledge level about cancer management of the health worker,Finding,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
67dab24f-2ff1-4879-8880-f034b6133d87,,reason cervical pre-cancer treatment was postponed,,The reason why a client who tested positive on cervical cancer screening had their treatment postponed.,Question,Coded,Cervical management postponed due to client-related reason;Knowledge level about cancer management;Other non-coded;Supplies not available,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5708d66f-9d4c-423a-8a86-32bf3e6ca5af,,screening for malignant neoplasm of cervix declined,cervical cancer screening refused,Refused to be screened for cervical cancer,Finding,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
afad9744-cd89-41c4-8dc2-94c96e30e679,,Reason VIA was not done,,,Question,Coded,Menstruating;screening for malignant neoplasm of cervix declined;Supplies not available;suspected cervical cancer;Unsatisfactory - No squamo-columnar junction seen,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2d384f52-0604-4575-afa3-5e9cf3376966,,Treatment postponed,,Treatment was deferred to another time and day,Finding,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5b6f9566-f21b-4fca-8d2e-f7bd48b2e068,,Cervical pre-cancer management strategy,,,Question,Coded,Patient referred;single-visit approach;Treatment postponed,,,,,,,,,,,,,,,,,,,,,,,,,,,,
857e08cb-1ca7-4b4e-9698-38cdb76df59b,,Low-level viremia,,Reason for ordering a viral load is due to persistent low-level viremia,Question,Numeric,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,
161363AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,,lamivudine / stavudine,3TC/d4T,,Drug,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
161361AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,,efavirenz / lamivudine / tenofovir disoproxil,EDF/3TC/EFV,,Drug,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
160105AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,,Efavirenz / Stavudine / Zidovudine,Azv/3TC/EFV,Antiretroviral drug combination,Drug,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
103166AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,,Abacavir / lamivudine,ABC/3TC,,Drug,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
80487AAAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,,Nelfinavir,,,Drug,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
79040AAAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,,Lopinavir,LPV,,Drug,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
77995AAAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,,Indinavir,Idv,,Drug,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5811AAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,,Unknown antiretroviral drug,,"Generic answer to a question.  Patient knows that they are on an antiretroviral medicine, but does not know the name of it, and it hasn't been specified on the encounter form.",Drug,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
164844AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,,HIV status of source person,,Used to capture HIV status of source person in PEP exposure,Frequency,Coded,Indeterminate;Negative;Positive,,,,,,,,,,,,,,,,,,,,,,,,,,,,
989AAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,,Patient age,,"Generic answer to a question.  For example, a patient stops a medication because of his or her age.",Misc,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
164363AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,,Date medically eligible for antiretroviral therapy after adherence counseling,,,Question,Date,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
162227AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,,Date medically eligible for antiretroviral therapy,Date eligible for ARVs,,Finding,Date,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
159964AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,,tuberculosis test result date,TB result date,The date a TB test is completed,Misc,Datetime,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
c4768674-0c26-4353-8a3f-608e7b40ac57,,HIV confirmation location (text),,,Misc,Text,,,,,161549,,,,,,,,,,,,,,,,,,,,,,,,
167281AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,,Long-acting injectable antipsychotics,,,Pharmacologic Drug Class,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
167077AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,,Anti-psychotics,AP,,Pharmacologic Drug Class,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
167075AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,,Anxiolytics,AX,,Pharmacologic Drug Class,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
167076AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,,Antidepressants,AD,,Pharmacologic Drug Class,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
166119AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,,Certolizumab pegol,,,Drug,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
166117AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,,Temsirolimus,,,Drug,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
166115AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,,Upadacitinib,,,Drug,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
166120AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,,Golimumab,,,Drug,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
166116AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,,Tofacitinib,,,Drug,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
165874AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,,Baricitinib,,,Drug,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
165244AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,,Antihemorrhoidal agents,,,Pharmacologic Drug Class,Coded,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
165238AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,,Anthelmintic,,Drugs used to treat worms,Pharmacologic Drug Class,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
165236AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,,Antiviral drugs,,,Pharmacologic Drug Class,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
165234AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,,Antiasthmatic agent,,,Pharmacologic Drug Class,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
165232AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,,Thyroid drugs,,,Pharmacologic Drug Class,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
165230AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,,Anticonvulsant,,,Pharmacologic Drug Class,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
165255AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,,Hemorrhoid preparation,,,Pharmacologic Drug Class,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
165237AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,,Antihypertensive drug,,,Pharmacologic Drug Class,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
165235AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,,Antitussive drug,,,Pharmacologic Drug Class,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
165233AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,,Hematinic,,,Pharmacologic Drug Class,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
165231AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,,Analgesic,,,Pharmacologic Drug Class,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
162824AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,,Intraosseous administration,,,Misc,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
162798AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,,Nasogastric tube administration,,"Administration through the nose and into the stomach, usually by means of a tube.",Misc,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
162780AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,,Topical cream,,,Drug form,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
162776AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,,Topical ointment,,,Drug form,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
162774AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,,Topical gel,,,Drug form,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
162768AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,,Mucous membrane topical solution,,,Drug form,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
162764AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,,24 hour transdermal patch,,,Drug form,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
162779AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,,Oral solution concentrate,,,Drug form,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
162777AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,,Topical spray,,,Drug form,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
162775AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,,Topical lotion,,,Drug form,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
162773AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,,Topical foam,,,Drug form,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
162769AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,,Oral capsule,,,Drug form,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
162765AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,,72 hour transdermal patch,,,Drug form,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
162462AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,,Suspension,Susp,,Drug form,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
162452AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,,Powder,Pwd,Drug form,Drug form,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
162463AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,,Sustained-release suspension,Susp SR,Drug form,Drug form,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
162392AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,,Vaginal administration,,Administration into the vagina.,Misc,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
162390AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,,Bilateral eye administration,,,Misc,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
162388AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,,Left eye administration,,,Misc,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
162386AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,,Right ear administration,,,Misc,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
162393AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,,Rectal administration,,Administration to the rectum.,Misc,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
162391AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,,Transdermal administration,,Administration through the dermal layer of the skin to the systemic circulation by diffusion.,Misc,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
162352AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,,Bolus,,,Units of Measure,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
162389AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,,Right eye administration,,,Misc,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
162387AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,,Bilateral ear administration,,,Misc,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
162385AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,,Left ear administration,,,Misc,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
162353AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,,Bottle,,,Units of Measure,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
162308AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,,Non-coded unit of measure,,,Misc,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
162256AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,,"Every Monday, Wednesday and Friday",qMWF,,Frequency,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
162254AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,,Every thirty-six hours,q36h,,Frequency,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
162252AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,,Every twenty-four hours,q24h,,Frequency,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
162250AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,,Every eight hours,q8h,,Frequency,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
162248AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,,Every five hours,q5h,,Frequency,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
162246AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,,Every three hours,q3h,,Frequency,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
162244AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,,Every hour,q1h,,Frequency,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
162257AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,,Non-coded frequency,,,Frequency,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
162255AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,,Every seventy-two hours,q72h,,Frequency,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
162253AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,,Every forty-eight hours,q48h,,Frequency,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
162251AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,,Every twelve hours,q12h,,Frequency,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
162249AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,,Every six hours,q6h,,Frequency,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
162247AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,,Every four hours,q4h,,Frequency,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
162245AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,,Every two hours,q2h,,Frequency,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
162243AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,,Every 30 min,q30m,,Frequency,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
162135AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,,One time,,,Frequency,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
161253AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,,Nasal administration,,Administration to the nose; administered by way of the nose.,Misc,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
161179AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,,Everolimus,,An immunosuppresant used to prevent transplant rejection,Drug,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
160872AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,,"Four times daily, before meals and at bedtime",QIDACHS,,Frequency,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
160870AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,,Four times daily,QID,,Frequency,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
160868AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,,"Thrice daily, before meals",TIDAC,,Frequency,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
160866AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,,Thrice daily,TD,,Frequency,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
160864AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,,"Once daily, in the evening",qPM,,Frequency,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
160862AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,,Once daily,OD (once daily),,Frequency,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
160860AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,,Twice daily after meals,BIDPC,,Frequency,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
160858AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,,Twice daily,BD,,Frequency,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
160871AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,,"Four times daily, after meals and at bedtime",QiIDPCHS,,Frequency,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
160869AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,,"Thrice daily, with meals",TIDWM,,Frequency,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
160867AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,,"Thrice daily, after meals",TIDPC,,Frequency,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
160865AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,,"Once daily, in the morning",qAM,,Frequency,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
160863AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,,"Once daily, at bedtime",qHS,,Frequency,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
160861AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,,Twice daily with meals,BIDWM,,Frequency,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
160859AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,,Twice daily before meals,BIDAC,,Frequency,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
160242AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,,Intravenous administration,,Administration within or into a vein or veins.,Misc,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
160240AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,,Oral administration,,Administration to or by way of the mouth.,Misc,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
160245AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,,Subcutaneous administration,,Administration beneath the skin; hypodermic.,Misc,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
160243AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,,Intramuscular administration,,Administration within a muscle.,Misc,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
160241AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,,Inhaled administration,,Administration within the respiratory tract by inhaling orally or nasally for local or systemic effect.,Misc,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
105232AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,,Pyrimethamine / sulfadoxine,,,Drug,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
104813AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,,Heparinoids / salicylic acid,,,Drug,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
104811AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,,Heparinoids / hyaluronidase,,,Drug,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
84462AAAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,,Sulfadoxine,,,Drug,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
83983AAAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,,Sirolimus,,,Drug,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
81088AAAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,,Opiate drug class,Opiates,,Pharmacologic Drug Class,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
78029AAAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,,Infliximab,,,Drug,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
77414AAAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,,Heparin sodium,,,Drug,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
